Route,Stop,Time Period,Avg Headway,Std Headway,Min Headway,Max Headway,Count,Bunching Rate %
160,Southbound Shaughnessy St @ Lions Way,Morning Rush,8.656666666666666,3.7840650295876457,2.4,16.0,10,10.0
031,Eastbound Imperial St @ Mandy Ave,Morning Rush,16.72,11.272129948694118,0.2,35.43333333333333,10,10.0
129,Westbound Hastings St @ Madison Ave,Morning Rush,19.31,9.832172561745985,2.85,32.3,10,10.0
160,Southbound Shaughnessy St @ McAllister Ave,Morning Rush,8.584999999999999,3.795932277037072,2.4,16.0,10,10.0
180,Westbound St. Johns St @ Mary St,Morning Rush,17.005,13.496076361687265,0.26666666666666666,46.55,10,10.0
116,Southbound Griffiths Dr @ Southpoint Dr,Morning Rush,13.031666666666666,8.597165948478542,1.1,27.966666666666665,10,10.0
255,Eastbound E Keith Rd @ Cloverley St,Morning Rush,16.921666666666667,7.5706346668730005,0.75,26.85,10,10.0
255,Eastbound E Keith Rd @ Adderley St,Morning Rush,16.918333333333333,7.571704351737687,0.75,26.85,10,10.0
123,Southbound Canada Way @ Edmonds St,Midday,11.258333333333333,6.743457048351606,0.7833333333333333,26.266666666666666,10,10.0
160,Westbound Guildford Way @ Lansdowne Dr,Morning Rush,9.159166666666668,4.240243272702157,0.2833333333333333,16.183333333333334,20,10.0
180,Westbound St. Johns St @ Elgin St,Morning Rush,16.653333333333332,13.333876840774339,0.26666666666666666,45.96666666666667,10,10.0
160,Westbound Guildford Way @ Eagleridge Dr,Morning Rush,9.131666666666666,4.25708868753838,0.3,16.183333333333334,20,10.0
250,Westbound Marine Dr @ The Dale,Morning Rush,16.86,9.091436073390344,1.4166666666666667,27.5,10,10.0
160,Westbound Guildford Way @ 2800 Block,Morning Rush,9.189166666666667,4.246254885844179,0.2,16.183333333333334,20,10.0
180,Westbound St. Johns St @ Queens St,Morning Rush,16.794999999999998,13.318848729581754,0.26666666666666666,45.96666666666667,10,10.0
350,Westbound Bayview St @ Beecher St,Morning Rush,13.306666666666667,8.790202879721644,2.3833333333333333,26.333333333333332,10,10.0
250,Northbound Marine Dr @ 6300 Block,Morning Rush,17.148333333333333,7.84994869056126,1.4166666666666667,27.5,10,10.0
250,Westbound Marine Dr @ 5800 Block,Morning Rush,17.325,7.882102910790768,1.4166666666666667,27.5,10,10.0
250,Northbound Royal Ave @ Argyle Ave,Morning Rush,17.043333333333333,7.842513139656127,1.4166666666666667,27.5,10,10.0
503,Langley Centre @ Bay 5,Morning Rush,24.14166666666667,11.55642958767174,0.08333333333333333,38.016666666666666,10,10.0
402,Southbound No. 3 Rd @ Cook Rd,Morning Rush,20.246666666666666,8.966865618059952,1.3833333333333333,28.983333333333334,10,10.0
250,Eastbound Bruce St @ Royal Ave,Morning Rush,16.99833333333333,7.880588160352398,1.4166666666666667,27.5,10,10.0
531,Eastbound Douglas Cres @ 203 St,Morning Rush,15.584999999999999,7.518850590185369,2.65,25.133333333333333,10,10.0
025,Westbound W 16 Ave @ Sasamat St,Midday,9.371666666666666,4.5185100142124295,0.35,15.116666666666667,20,10.0
006,Eastbound Davie St @ Nicola St,Morning Rush,11.658333333333335,9.042987816809816,0.3333333333333333,38.166666666666664,20,10.0
006,Eastbound Davie St @ Cardero St,Morning Rush,12.205,9.119351732628356,0.6833333333333333,39.55,20,10.0
006,Eastbound Davie St @ Broughton St,Morning Rush,11.440833333333334,9.014271457654283,0.05,37.8,20,10.0
250,Northbound Marine Dr @ Orchill Rd,Morning Rush,17.205000000000002,7.846391991479308,1.4166666666666667,27.5,10,10.0
250,Northbound Marine Dr @ Horseshoe Bay Park & Ride,Morning Rush,17.14666666666667,7.849611927185153,1.4166666666666667,27.5,10,10.0
008,Southbound Fraser St @ E 33 Ave,Midday,12.628333333333334,4.702875729110518,2.8333333333333335,20.566666666666666,10,10.0
008,Southbound Fraser St @ E 35 Ave,Midday,12.315000000000001,4.758218685782358,2.4,20.133333333333333,10,10.0
250,Northbound Marine Dr @ Gleneagles Dr,Morning Rush,17.291666666666664,7.851846719949407,1.4166666666666667,27.5,10,10.0
250,Westbound Marine Dr @ Beacon Lane,Morning Rush,16.785,9.048216009963674,1.4166666666666667,27.5,10,10.0
502,Westbound Fraser Hwy @ 176 St,Midday,9.336666666666668,4.496293398009926,0.25,14.066666666666666,10,10.0
130,Kootenay Loop @ Bay 8,Morning Rush,9.841666666666665,5.125470469221747,0.7666666666666667,15.983333333333333,10,10.0
130,Kootenay Loop @ Bay 8,Midday,9.738333333333333,3.742499082527081,2.533333333333333,14.916666666666666,10,10.0
008,Southbound Fraser St @ E 31 Ave,Midday,12.735000000000001,4.745702734521458,2.8833333333333333,20.616666666666667,10,10.0
250,Westbound Marine Dr @ McKenzie Dr,Morning Rush,16.898333333333333,9.146632821716889,1.4166666666666667,27.666666666666668,10,10.0
005,Northbound Burrard St @ Robson St,Midday,9.35,4.385505024622325,2.5166666666666666,16.483333333333334,10,10.0
350,Westbound Sullivan St @ Beecher St,Morning Rush,13.283333333333335,8.71738719492101,2.4,26.316666666666666,10,10.0
350,Westbound Crescent Rd @ Beckett Rd,Morning Rush,13.458333333333334,8.746827467187218,2.3333333333333335,26.35,10,10.0
130,Eastbound Hastings St @ Ingleton Ave,Morning Rush,10.439166666666667,12.814568503686438,0.7666666666666667,57.56666666666667,20,10.0
350,Westbound Crescent Rd @ 128 St,Morning Rush,13.526666666666666,8.735708611112873,2.316666666666667,26.35,10,10.0
250,Northbound Marine Dr @ Eagleridge Dr,Morning Rush,17.294999999999998,7.85240015992594,1.4166666666666667,27.5,10,10.0
350,Northbound 128 St @ 26B Ave,Morning Rush,13.528333333333332,8.683022493903238,2.3,26.3,10,10.0
250,Northbound Marine Dr @ Crossway,Morning Rush,16.77166666666667,9.028374510192647,1.4166666666666667,27.5,10,10.0
005,Eastbound Robson St @ Cardero St,Morning Rush,11.221666666666668,6.67823360579482,0.2833333333333333,20.133333333333333,20,10.0
005,Eastbound Robson St @ Bidwell St,Morning Rush,11.369166666666667,6.61760295421606,0.38333333333333336,20.366666666666667,20,10.0
003,Southbound Main St @ E Broadway,Midday,13.726666666666668,6.541931228431776,0.1,26.55,10,10.0
008,Southbound Fraser St @ E 37 Ave,Midday,12.040000000000001,4.815979061518815,2.0,19.733333333333334,10,10.0
022,Westbound W Pender St @ Abbott St,Morning Rush,10.576666666666666,5.487032560117488,1.75,20.0,20,10.0
022,Westbound Venables St @ Vernon Dr,Morning Rush,10.630833333333333,5.313458788608944,1.9666666666666668,20.333333333333332,20,10.0
531,Westbound 64 Ave @ 201 St,Morning Rush,14.865,7.716934440598407,1.8166666666666667,25.4,10,10.0
531,Westbound 64 Ave @ 202 St,Morning Rush,14.925,7.692590029244032,1.8,25.5,10,10.0
033,Eastbound W 16 Ave @ Trimble St,Morning Rush,13.756666666666666,8.068320154992415,2.566666666666667,29.1,10,10.0
531,Westbound 64 Ave @ 203 St,Morning Rush,15.053333333333333,7.652151315354815,1.8833333333333333,25.5,10,10.0
022,Westbound Venables St @ Clark Dr,Morning Rush,10.665833333333333,5.295596965614191,1.9833333333333334,20.333333333333332,20,10.0
033,Eastbound W 16 Ave @ Tolmie St,Morning Rush,13.895,8.033583252605478,2.566666666666667,29.116666666666667,10,10.0
022,Westbound Venables St @ Raymur Ave,Morning Rush,10.450833333333334,5.437017035081469,1.4,20.35,20,10.0
701,Westbound Dewdney Trunk Rd @ 201B St,Midday,12.648333333333333,6.662987179047259,2.9166666666666665,27.383333333333333,10,10.0
022,Westbound Prior St @ Heatley Ave,Morning Rush,10.1725,5.521360103965401,1.0666666666666667,20.366666666666667,20,10.0
033,Eastbound W 16 Ave @ Highbury St,Morning Rush,13.183333333333334,8.492789243576134,1.1,29.1,10,10.0
531,Westbound 64 Ave @ 20300 Block,Morning Rush,15.09,7.576894702537004,2.316666666666667,25.45,10,10.0
255,Northbound Lillooet Rd @ Purcell Way,Morning Rush,16.843333333333334,7.549177046147089,0.75,26.85,10,10.0
255,Northbound Lillooet Rd @ Mt Seymour Parkway,Morning Rush,16.936666666666667,7.539176691468716,0.75,26.85,10,10.0
255,Northbound Lillooet Rd @ 1000 Block,Morning Rush,16.841666666666665,7.553914241661098,0.75,26.85,10,10.0
160,Coquitlam Central Station @ Bay 1,Morning Rush,12.094999999999999,4.506579894518571,2.35,16.833333333333332,10,10.0
033,Eastbound W 16 Ave @ Crown St,Morning Rush,13.41,8.366844472066697,2.283333333333333,29.116666666666667,10,10.0
022,Westbound Prior St @ Jackson Ave,Morning Rush,10.061666666666666,5.529612202597131,1.0666666666666667,20.216666666666665,20,10.0
022,Westbound Prior St @ Hawks Ave,Morning Rush,10.266666666666667,5.479918149386594,1.4,20.35,20,10.0
144,Westbound Oakland St @ Dufferin Ave,Midday,14.709999999999999,9.981294851550086,2.933333333333333,30.383333333333333,10,10.0
022,Northbound Gore Ave @ E Georgia St,Morning Rush,9.966666666666667,5.606572479756258,1.05,20.25,20,10.0
003,Eastbound W Cordova St @ Homer St,Midday,15.516666666666666,9.168047034115446,1.6666666666666667,37.43333333333333,10,10.0
501,Westbound Fraser Hwy @ 201A St,Morning Rush,15.988333333333333,9.616998999328555,0.55,29.666666666666668,10,10.0
003,Eastbound W Cordova St @ Carrall St,Midday,14.088333333333333,6.969847094342781,0.8166666666666667,27.466666666666665,10,10.0
008,Southbound Fraser St @ E 39 Ave,Midday,11.788333333333334,4.833007971168961,1.7,19.433333333333334,10,10.0
022,Northbound Clark Dr @ Grant St,Morning Rush,10.905,5.22624422075459,2.25,20.266666666666666,20,10.0
022,Northbound Clark Dr @ William St,Morning Rush,10.698333333333334,5.265047774728681,2.25,20.333333333333332,20,10.0
003,Eastbound E Cordova St @ Main St,Midday,13.568333333333333,6.8106871809343295,0.38333333333333336,26.9,10,10.0
342,Eastbound Hwy 10 @ 152 St,Midday,17.561666666666667,8.077926981657342,0.7666666666666667,28.2,10,10.0
084,Westbound Great Northern Way @ Foley St,Morning Rush,8.803333333333333,8.779925194428088,0.9,30.783333333333335,10,10.0
501,Westbound Fraser Hwy @ 203 St,Morning Rush,16.613333333333333,9.438052739107407,0.55,30.0,10,10.0
501,Westbound Fraser Hwy @ 56 Ave,Morning Rush,22.68,14.45777760699525,1.0333333333333332,47.15,10,10.0
373,Gateway Station @ Bay 2,Morning Rush,21.236666666666668,18.429185120279488,2.683333333333333,58.03333333333333,10,10.0
R5,Burrard Station @ Bay 6,Midday,14.5,6.720615051218651,3.0,30.0,10,10.0
014,Westbound W 10 Ave @ Wallace St,Midday,13.175,4.7609753165619635,0.016666666666666666,18.516666666666666,20,10.0
014,Southbound Alma St @ W 10 Ave,Midday,13.243333333333334,4.782840918477427,0.016666666666666666,18.533333333333335,20,10.0
531,Langley Centre @ Bay 7,Morning Rush,15.5,7.442362893066876,2.3333333333333335,25.966666666666665,10,10.0
144,Westbound Oakland St @ Oakdale Rd,Midday,14.459999999999999,10.148667126497177,2.4166666666666665,30.416666666666668,10,10.0
144,Eastbound Burris St @ Buckingham Ave,Morning Rush,20.19,20.941184833294944,2.0166666666666666,59.233333333333334,10,10.0
255,Eastbound E Keith Rd @ Sutherland Ave,Morning Rush,16.91166666666667,7.573887279232411,0.75,26.85,10,10.0
129,Southbound Gilmore Ave @ Hastings St,Morning Rush,19.173333333333332,9.938170584564405,2.933333333333333,32.36666666666667,10,10.0
531,Eastbound 64 Ave @ 198 St,Morning Rush,17.92,11.025444197540816,0.016666666666666666,40.0,10,10.0
144,Northbound Canada Way @ Burris St,Morning Rush,20.06,20.958171452139712,1.9666666666666668,59.06666666666667,10,10.0
002,Southbound Burrard St @ Harwood St,Midday,7.936666666666666,3.0536640610143846,2.433333333333333,12.066666666666666,10,10.0
187,Northbound Plateau Blvd @ 3300 Block,Morning Rush,14.608333333333334,7.774405022687597,2.9833333333333334,25.8,10,10.0
033,Eastbound W 16 Ave @ Camosun St,Morning Rush,13.618333333333334,8.136165452570697,2.5833333333333335,29.083333333333332,10,10.0
255,Eastbound E Keith Rd @ Hendry Ave,Morning Rush,16.915,7.572788557936228,0.75,26.85,10,10.0
026,Southbound Rupert St @ School Ave,Morning Rush,16.248333333333335,11.73215074532846,2.6166666666666667,32.8,10,10.0
129,Southbound Gilmore Ave @ William St,Morning Rush,18.82,10.179899706023205,2.216666666666667,31.966666666666665,10,10.0
255,Eastbound E Keith Rd @ Mountain Hwy,Morning Rush,16.933333333333334,7.567005213506501,0.75,26.85,10,10.0
160,Eastbound Lougheed Hwy @ Hastings St,Morning Rush,8.733333333333333,3.707932770709141,2.3833333333333333,15.9,10,10.0
129,Southbound Gilmore Ave @ Venables St,Morning Rush,19.078333333333333,10.064557204785272,2.55,32.416666666666664,10,10.0
129,Southbound Gilmore Ave @ Kitchener St,Morning Rush,18.62666666666667,10.292017762792174,1.9666666666666668,31.966666666666665,10,10.0
002,Southbound Burrard St @ Nelson St,Midday,8.618333333333334,3.1931200152983235,2.45,12.983333333333333,10,10.0
255,Eastbound Marine Dr @ Lloyd Ave,Morning Rush,16.571666666666665,7.061323320528315,2.85,27.133333333333333,10,10.0
144,Southbound Nelson Ave @ Grange St,Midday,14.466666666666665,10.129717312911856,2.6333333333333333,30.483333333333334,10,10.0
144,Westbound Dover St @ Royal Oak Ave,Midday,14.661666666666667,10.035120580328291,2.8333333333333335,30.45,10,10.0
033,Eastbound W 16 Ave @ Blanca St,Morning Rush,13.931666666666667,7.991845574021833,2.716666666666667,29.1,10,10.0
129,Southbound Gilmore Ave @ Georgia St,Morning Rush,19.106666666666666,10.016416155122183,2.716666666666667,32.38333333333333,10,10.0
002,Southbound Burrard St @ Davie St,Midday,8.084999999999999,3.0095367963185073,2.466666666666667,12.333333333333334,10,10.0
255,Eastbound Marine Dr @ Pemberton Ave,Morning Rush,16.606666666666666,7.136907204415961,2.85,27.133333333333333,10,10.0
129,Southbound Gilmore Ave @ 2nd Ave,Morning Rush,18.258333333333333,10.464638426979091,1.3833333333333333,31.983333333333334,10,10.0
129,Southbound Gilmore Ave @ Douglas Rd,Morning Rush,18.415,10.415599797217753,1.6333333333333333,31.95,10,10.0
323,Northbound 128 St @ Prince Charles Blvd,Morning Rush,9.223809523809523,6.146075015425544,0.3333333333333333,31.7,21,9.523809523809524
049,Eastbound E 49 Ave @ Frontenac St,Midday,8.018253968253967,4.168049453087887,2.0166666666666666,17.816666666666666,21,9.523809523809524
049,Eastbound Imperial St @ Boundary Rd,Midday,7.873809523809523,4.223395722469234,1.95,17.783333333333335,21,9.523809523809524
323,Northbound 128 St @ 88 Ave,Morning Rush,9.33095238095238,6.072051835422973,0.8833333333333333,31.7,21,9.523809523809524
049,Eastbound Central Blvd @ Willingdon Ave,Midday,7.616666666666666,4.539190456458069,0.25,17.666666666666668,21,9.523809523809524
160,Westbound Guildford Way @ Johnson St,Morning Rush,9.346825396825396,4.120020964913012,0.18333333333333332,16.216666666666665,21,9.523809523809524
049,Eastbound Imperial St @ Mandy Ave,Midday,7.7555555555555555,4.318051043562919,1.95,17.783333333333335,21,9.523809523809524
130,Eastbound Hastings St @ MacDonald Ave,Morning Rush,9.782539682539683,9.350759737687502,0.7666666666666667,38.68333333333333,21,9.523809523809524
240,Northbound Boulevard Cres @ E 19 St,Morning Rush,9.284920634920635,5.243710266070901,0.18333333333333332,20.033333333333335,21,9.523809523809524
049,Eastbound E 49 Ave @ Arlington St,Midday,8.148412698412699,4.267515881510202,2.0,17.833333333333332,21,9.523809523809524
049,Northbound Willingdon Ave @ Mayberry St,Midday,7.5055555555555555,4.575861586549494,0.25,17.7,21,9.523809523809524
049,Eastbound E 49 Ave @ Tyne St,Midday,8.202380952380953,4.259235996025728,2.0166666666666666,17.883333333333333,21,9.523809523809524
049,Metrotown Station @ Bay 11,Morning Rush,8.358854166666667,6.9500251209868065,3.0,30.45,32,9.375
701,Southbound Maple Meadows Way @ 200 St,Midday,12.681818181818182,6.402718409418223,2.9166666666666665,27.4,11,9.090909090909092
319,Northbound Scott Rd @ 86 Ave,Midday,11.024242424242424,4.809009852098013,0.4166666666666667,16.416666666666668,11,9.090909090909092
