Route,From Stop,To Stop,Time Period,Avg Delay (min),Std Delay,Sample Count,Speed Reduction %
310,Eastbound Churchill St @ King St,Eastbound Churchill St @ Athabaska St,Morning Rush,-0.24444444444444446,0.11486707293408521,9,-72.42236467236468
733,Westbound Fern Cres @ Balsam St,Southbound 232 St @ Fern Cres,Midday,-0.24444444444444446,0.2694301256218254,3,-29.102564102564106
116,Northbound Willingdon Extension @ Imperial St,Northbound Willingdon Ave @ Mayberry St,Morning Rush,-0.24444444444444446,0.3363406011768428,9,-32.76675375287679
360,Eastbound 20 Ave @ Rotary Way,Southbound 148 St @ 20 Ave,Midday,-0.24444444444444446,0.2097176232019653,3,-70.82457983193278
310,Westbound Churchill St @ King St,Westbound Churchill St @ 72 St,Midday,-0.24444444444444446,0.18125079821024748,6,-40.58149157688965
004,Westbound University Blvd @ 5300 Block,Westbound University Blvd @ Acadia Rd,Midday,-0.24444444444444446,0.07817359599705717,9,-57.88854900506736
019,Eastbound Kingsway @ Fraser St,Eastbound Kingsway @ St. Catherines St,Morning Rush,-0.24473684210526317,0.34422271678731,19,-40.06306684686075
002,Southbound Mackenzie St @ W 29 Ave,Southbound Mackenzie St @ W 33 Ave,Morning Rush,-0.24473684210526317,0.3705623284229844,19,-36.94948496659766
016,Eastbound W 51 Ave @ Arbutus St,Southbound West Blvd @ W 53 Ave,Morning Rush,-0.24479166666666669,0.3928395558833996,16,-51.017802699507314
601,Southbound 53 St @ 3000 Block,Westbound 28 Ave @ 53 St,Midday,-0.24500000000000002,0.15615954171659124,10,-40.18367992052204
342,Eastbound 72 Ave @ 140 St,Eastbound 72 Ave @ 142 St,Midday,-0.24523809523809523,0.4260840516231733,7,-46.96628574677354
041,Eastbound W 41 Ave @ Selkirk St,Eastbound W 41 Ave @ Osler St,Midday,-0.24523809523809526,0.008132500607904434,7,-53.96825396825397
007,Northbound Alma St @ W 10 Ave,Northbound Alma St @ W 7th Ave,Morning Rush,-0.24523809523809526,0.15197117521174236,14,-47.79967849252426
022,Westbound Prior St @ Heatley Ave,Westbound Prior St @ Jackson Ave,Morning Rush,-0.24545454545454543,0.2880871881813351,22,-72.84616842774405
183,Southbound Heritage Mountain Blvd @ Ravine Dr,Southbound Ioco Rd @ Newport Dr,Morning Rush,-0.24545454545454548,0.20112059802390939,11,-15.410873693287716
020,Northbound Commercial Dr @ Charles St,Northbound Commercial Dr @ Napier St,Midday,-0.24545454545454548,0.248337909252126,11,-53.860389281626674
502,Westbound Fraser Hwy @ 182 St,Westbound Fraser Hwy @ 176 St,Morning Rush,-0.2458333333333333,1.3864304264857212,20,-15.004492838234281
229,Eastbound E 29 St @ Brand St,Eastbound E 29 St @ Tempe Glen Dr,Midday,-0.24583333333333332,0.05506729889333057,4,-42.90718370681606
131,Southbound Willingdon Ave @ Dundas St,Southbound Willingdon Ave @ Pandora St,Morning Rush,-0.24583333333333332,0.0478713553878169,4,-69.01268115942028
180,Westbound St. Johns St @ Queens St,Westbound St. Johns St @ Elgin St,Midday,-0.24583333333333332,0.09990074439241546,8,-77.23684210526316
008,Southbound Fraser St @ E 37 Ave,Southbound Fraser St @ E 39 Ave,Midday,-0.24583333333333332,0.11284319145870458,12,-73.57683982683983
320,Northbound 177B St @ 59A Ave,Eastbound 60 Ave @ 180 St,Midday,-0.24583333333333332,0.341535979651962,8,-26.985551002755535
601,Eastbound Milsom Wynd @ Galway Dr,Eastbound 4th Ave @ 52A St,Midday,-0.24583333333333332,0.34016670007274935,12,-72.23253437383873
134,Eastbound Parker St @ Delta Ave,Eastbound Parker St @ Springer Ave,Midday,-0.24583333333333332,0.0885845484394554,4,-36.98652118100127
407,Eastbound Bridgeport Rd @ No. 4 Rd,Eastbound Bridgeport Rd @ St. Edwards Dr,Midday,-0.24583333333333335,0.2153270552920388,4,-61.16559829059829
320,Westbound Fraser Hwy @ 164 St,Westbound Fraser Hwy @ 84 Ave,Morning Rush,-0.24583333333333335,0.2622778727603275,8,-30.26120296029938
316,Westbound 72 Ave @ Scott Rd,Westbound 72 Ave @ 118 St,Morning Rush,-0.24583333333333335,0.13768926368215256,4,-32.28856047051749
187,Southbound Parkway Blvd @ Braeside Place,Southbound Parkway Blvd @ Turnberry Lane,Morning Rush,-0.24583333333333335,0.20488047759855038,12,-39.944003605384246
227,Eastbound E Keith Rd @ Mountain Hwy,Southbound Mountain Hwy @ Fern St,Morning Rush,-0.24583333333333335,0.17767233976469246,8,-20.81586480969161
316,Westbound 72 Ave @ 118 St,Northbound 116 St @ 72A Ave,Midday,-0.24583333333333335,0.46375580259921756,4,-41.95439045183289
022,Northbound Knight St @ E 32 Ave,Northbound Knight St @ E 30 Ave,Midday,-0.24583333333333335,0.20951181833061833,12,-80.31744792427652
105,Southbound 2nd St @ 3rd Ave,Southbound 2nd St @ Queens Ave,Morning Rush,-0.24583333333333335,0.008333333333333335,4,-63.49637681159419
019,Westbound Kingsway @ Fraser St,Westbound Kingsway @ St. George St,Morning Rush,-0.24583333333333335,0.18240394411966357,20,-29.8225028162555
214,Westbound Mt Seymour Parkway @ Berkley Rd,Westbound Mt Seymour Parkway @ Browning Place,Midday,-0.24583333333333335,0.2674900482745591,4,-46.69710497835497
027,Westbound Wellington Ave @ Joyce St,Westbound Wellington Ave @ McHardy St,Morning Rush,-0.24583333333333335,0.47226752605024214,12,-74.28716907883573
212,Westbound Dollarton Hwy @ 3800 Block,Westbound Dollarton Hwy @ Raven Woods Dr,Morning Rush,-0.24583333333333335,0.12778640412565448,8,-24.31211932491908
410,Southbound No. 6 Rd @ Cambie Rd,Southbound No. 6 Rd @ Mayfield Place,Midday,-0.24583333333333335,0.05908605263648618,12,-57.09374827183967
601,Southbound Milsom Wynd @ Kerry Dr,Eastbound Milsom Wynd @ Galway Dr,Midday,-0.24583333333333335,0.14197826693838841,12,-96.47427099494769
019,Eastbound Kingsway @ Rupert St,Eastbound Kingsway @ McKinnon St,Morning Rush,-0.24607843137254903,0.5388880466269276,17,-57.46887081134104
041,Westbound W 41 Ave @ Macdonald St,Westbound W 41 Ave @ Mackenzie St,Midday,-0.24615384615384617,0.0073088168275585765,13,-62.80725963000211
119,Westbound Kingsway @ Griffiths Ave,Westbound Kingsway @ Sperling Ave,Morning Rush,-0.24649122807017546,0.35309823360234954,19,-43.08980794074683
116,Northbound Byrne Rd @ Marine Way,Eastbound Southridge Dr @ Marine Dr,Midday,-0.24666666666666665,0.09457507306074069,5,-32.705314009661826
132,Northbound N Gamma Ave @ Empire Dr,Eastbound Empire Dr @ Delta Ave,Morning Rush,-0.24666666666666667,0.09309493362512626,5,-31.683875131080093
159,Eastbound United Blvd @ Leeder St,Eastbound United Blvd @ Burbidge St,Midday,-0.24666666666666667,0.01825741858350553,5,-48.2584465343086
375,Southbound 152 St @ 68 Ave,Southbound 152 St @ 66A Ave,Midday,-0.24666666666666667,0.16218987500937151,5,-53.8735333985655
362,Westbound Buena Vista Ave @ Blackwood St,Westbound Buena Vista Ave @ Beach View Ave,Midday,-0.24666666666666667,0.036132472314464655,5,-119.74358974358975
002,Westbound W King Edward Ave @ Macdonald St,Southbound Quesnel Dr @ W King Edward Ave,Midday,-0.24666666666666667,0.1478550341081125,5,-26.468642468642464
183,Eastbound St. Johns St @ Moray St,Eastbound St. Johns St @ Clearview Dr,Midday,-0.24666666666666667,0.0431405970184826,5,-73.81988304093566
609,Northbound 56 St @ View Cres South,Northbound 56 St @ View Cres North,Midday,-0.24666666666666667,0.04915960401250874,5,-79.36842105263159
640,Eastbound River Rd @ Huston Rd,Eastbound River Rd @ Webster Rd,Morning Rush,-0.24666666666666667,0.13914420976494535,5,-37.07180500658761
321,Southbound King George Blvd @ 2900 Block,Southbound King George Blvd @ 28 Ave,Morning Rush,-0.24666666666666667,0.15518334751199708,20,-54.0770195605722
312,Northbound 112 St @ 73A Ave,Northbound 112 St @ Glenbrook Place,Midday,-0.24666666666666667,0.02173067468400882,5,-61.78260869565217
016,Southbound West Blvd @ W 60 Ave,Southbound Angus Dr @ W 63 Ave,Morning Rush,-0.24666666666666667,0.31422618483839826,15,-48.06356792034348
029,Southbound Elliott St @ E 45 Ave,Southbound Elliott St @ E 47 Ave,Midday,-0.24666666666666667,0.04149966532662911,5,-57.675983436853
531,Southbound 200 St @ 38A Ave,Southbound 200 St @ 37A Ave,Morning Rush,-0.24666666666666667,0.10880949486528972,10,-82.79220779220779
006,Yaletown-Roundhouse Station @ Bay 2,Northbound Cambie St @ Nelson St,Morning Rush,-0.24696969696969698,0.7998947742244913,22,-14.751972899228939
041,Eastbound E 41 Ave @ Prince Albert St,Eastbound E 41 Ave @ Windsor St,Morning Rush,-0.24705882352941178,0.21844107504765184,17,-73.21418899357407
229,Southbound Lonsdale Ave @ W 13 St,Southbound Lonsdale Ave @ W Keith Rd,Midday,-0.24722222222222223,0.3477573653931505,6,-21.365388538935672
375,Southbound 152 St @ 84 Ave,Southbound 152 St @ 82 Ave,Midday,-0.24722222222222223,0.02870669040614179,6,-50.373761851793006
049,Eastbound W 49 Ave @ McCleery St,Eastbound W 49 Ave @ Marine Cres,Morning Rush,-0.24731182795698925,0.15342369162463917,31,-59.36509682716447
026,Northbound Tyne St @ E 53 Ave,Northbound Tyne St @ E 50 Ave,Morning Rush,-0.24743589743589745,0.07510676161988107,13,-59.10394445494468
503,Westbound Fraser Hwy @ 196A St,Westbound Fraser Hwy @ 64 Ave,Midday,-0.24761904761904763,0.5290637248086708,14,-14.8979496699446
152,Southbound Mariner Way @ 2900 Block,Southbound Mariner Way @ Lighthouse Court,Morning Rush,-0.24761904761904763,0.24933774718103188,7,-93.24126703437048
741,Northbound 232 St @ Dogwood Ave,Northbound 232 St @ Fern Cres,Morning Rush,-0.24761904761904763,0.04557103879350982,7,-68.98268398268398
156,Southbound Hillcrest St @ Winslow Ave,Southbound Hillcrest St @ King Albert Ave,Morning Rush,-0.24761904761904763,0.25284100029182655,7,-68.27188693936768
007,Northbound Dunbar St @ W 38 Ave,Northbound Dunbar St @ W 36 Ave,Morning Rush,-0.24761904761904763,0.05307975430859037,7,-67.09997042295178
345,Southbound 152 St @ 84 Ave,Southbound 152 St @ 82 Ave,Morning Rush,-0.24761904761904763,0.17170942602002662,7,-67.77484882842025
320,Westbound 60 Ave @ 172 St,Westbound 60 Ave @ 170 St,Midday,-0.24761904761904763,0.21331349114072812,7,-37.12923670275301
211,Eastbound Dollar Rd @ N Dollarton Hwy,Northbound N Dollarton Hwy @ Caddy Rd,Midday,-0.24761904761904763,0.01781741612749495,7,-33.648284083066685
410,Westbound Cambie Rd @ Viking Way,Westbound Cambie Rd @ Jacombs Rd,Morning Rush,-0.24761904761904763,1.2256776551303015,21,-76.36515043959608
041,Eastbound W 41 Ave @ Wallace St,Eastbound W 41 Ave @ Highbury St,Morning Rush,-0.24777777777777776,0.4144161444016639,15,-107.90161678706572
123,Southbound Canada Way @ Ulster St,Southbound Canada Way @ Rosewood St,Morning Rush,-0.24777777777777776,0.15683712442493836,15,-88.9701305128761
531,Southbound 152 St @ 24 Ave,Southbound 152 St @ 22 Ave,Midday,-0.24791666666666665,0.13376047652189743,8,-43.15428444104915
123,Northbound Canada Way @ Goodlad St,Northbound Canada Way @ Imperial St,Midday,-0.24791666666666667,0.1653369575255621,8,-60.077990726248416
501,Westbound 96 Ave @ 190 St,Westbound 96 Ave @ 188 St,Midday,-0.24791666666666667,0.09016629257910254,8,-57.70711037141057
341,Eastbound 100 Ave @ 148 St,Northbound 150 St @ 100 Ave,Morning Rush,-0.24814814814814815,0.22752357088583586,9,-26.41187825331899
601,Southbound Arthur Dr @ 44 Ave,Southbound Arthur Dr @ Whitworth Cres,Midday,-0.24814814814814815,0.07925190343159504,9,-51.708235328924985
022,Northbound Knight St @ E 53 Ave,Northbound Knight St @ E 51 Ave,Morning Rush,-0.2482456140350877,0.09779904075025436,19,-62.067832625040865
008,Northbound Fraser St @ E 56 Ave,Northbound Fraser St @ E 54 Ave,Midday,-0.24833333333333335,0.06824520061811973,10,-40.83743449532924
144,Eastbound Deer Lake Ave @ Rowan Ave,Southbound Deer Lake Ave @ Shadbolt Centre,Midday,-0.24833333333333335,0.2213106302501721,10,-26.142871510831146
531,Westbound 36 Ave @ 198 St,Westbound 36 Ave @ 196 St,Morning Rush,-0.2484848484848485,0.2125839109432301,11,-51.74419858468878
373,Westbound Grosvenor Rd @ Hansen Rd,Westbound Grosvenor Rd @ Harper Rd,Morning Rush,-0.2484848484848485,0.20130884860147735,11,-90.15259508844686
100,Eastbound Marine Dr @ 6400 Block,Eastbound Marine Dr @ Trapp Rd,Midday,-0.2484848484848485,0.17566612040625776,11,-37.96221392525866
531,Southbound 200 St @ 44 Ave,Southbound 200 St @ 42 Ave,Morning Rush,-0.2484848484848485,0.21153598924881492,11,-43.50933692289683
028,Southbound Smith Ave @ Moscrop St,Southbound Smith Ave @ Belleville Ave,Morning Rush,-0.24861111111111112,0.3119228677427729,12,-39.40999032019161
240,Northbound Jones Ave @ W Keith Rd,Eastbound W 15 St @ Jones Ave,Midday,-0.24861111111111112,0.1557741069323538,12,-54.99436536710337
049,Westbound Imperial St @ Waverley Ave,Westbound Imperial St @ Frederick Ave,Midday,-0.24861111111111112,0.21313654907638097,12,-95.15873015873017
323,Eastbound 104 Ave @ 13000 Block,Eastbound 104 Ave @ 132 St,Midday,-0.24871794871794872,0.3814240822029077,13,-41.18826226073083
342,Westbound 54 Ave @ Production Blvd,Westbound 54 Ave @ 192 St,Morning Rush,-0.24871794871794872,0.20976856056818668,13,-35.32817407524596
601,Eastbound 6th Ave @ Milsom Wynd,Northbound 52 St @ 6th Ave,Morning Rush,-0.24888888888888888,0.2973738672634449,15,-46.73345442264713
R1,Northbound King George Blvd @ 76 Ave,Northbound King George Blvd @ 80 Ave,Morning Rush,-0.24924242424242424,0.7725358037408804,22,-27.053094053510836
182,Southbound East Rd @ Wyndham Cres,Southbound East Rd @ Strong Rd,Morning Rush,-0.24999999999999997,0.11626916409142415,4,-31.62238325281804
232,Eastbound E Keith Rd @ Cloverley St,Southbound Brooksbank Ave @ E Keith Rd,Morning Rush,-0.25,0.1308094458023239,6,-24.697637479399777
741,Westbound 128 Ave @ 228 St,Southbound 227 St @ 127 Ave,Midday,-0.25,0.10137937550497032,3,-35.69623784473139
407,Southbound Garden City Rd @ Alderbridge Way,Westbound Lansdowne Rd @ Kwantlen St,Midday,-0.25,0.5453507196359123,4,-30.422202019609585
136,Southbound Holdom Ave @ Lougheed Hwy,Westbound Goring St @ Douglas Rd,Midday,-0.25,0.22453655975512465,5,-29.10432077814113
741,Southbound 232 St @ Fern Cres,Southbound 232 St @ Dogwood Ave,Midday,-0.25,0.11666666666666667,3,-51.21434653043847
363,Northbound 160 St @ 24 Ave,Northbound 160 St @ 26 Ave,Midday,-0.25,0.14240006242195885,5,-36.30977936791889
413,Southbound 4th Ave @ Pleasant St,Southbound 4th Ave @ Richmond St,Midday,-0.25,,1,-40.54054054054054
022,Northbound Knight St @ E 49 Ave,Northbound Knight St @ E 47 Ave,Midday,-0.25,0.12350111437766563,12,-45.31877499619435
722,Westbound 122 Ave @ 191B St,Westbound 122 Ave @ 190 St,Midday,-0.25,0.17847087115787788,4,-49.36298076923079
310,Eastbound Churchill St @ King St,Eastbound Churchill St @ Athabaska St,Midday,-0.25,0.0,5,-57.69230769230769
155,Eastbound Cumberland St @ Beth St,Eastbound Cumberland St @ Glenbrook Dr,Morning Rush,-0.25,0.10690449676496974,8,-48.60245173338152
253,Eastbound W Georgia St @ Cardero St,Eastbound W Georgia St @ Broughton St,Morning Rush,-0.25,,1,-39.473684210526315
791,Eastbound Dewdney Trunk Rd @ Laity St,Eastbound Dewdney Trunk Rd @ 214 St,Midday,-0.25,0.016666666666666663,3,-65.23935002195873
041,Westbound W 41 Ave @ Marguerite St,Westbound W 41 Ave @ Angus Dr,Morning Rush,-0.25,0.30585843574446236,19,-101.9719259762641
745,Southbound 240 St @ Kanaka Way,Southbound 240 St @ 110 Ave,Midday,-0.25,0.04409585518440983,3,-55.30069930069931
189,Northbound Gabriola Dr @ Georgeson Ave,Northbound Gabriola Dr @ Savary Ave,Midday,-0.25,0.016666666666666656,5,-108.79120879120879
148,Westbound Marine Dr @ Royal Oak Ave,Westbound Marine Dr @ 4900 Block,Morning Rush,-0.25,0.25323306286301583,8,-39.54676836648558
745,Northbound 240 St @ McClure Dr,Northbound 240 St @ 109 Ave,Midday,-0.25,0.09428090415820632,2,-50.63218390804598
601,Northbound Arthur Dr @ 3900 Block,Northbound Arthur Dr @ Whitworth Cres,Midday,-0.25,0.2745366466801297,7,-35.92813673559015
172,Northbound Shaughnessy St @ Dorset Ave,Northbound Shaughnessy St @ Centennial Ave,Morning Rush,-0.25,0.04944132324730442,6,-84.24205939685817
175,Southbound Broadway St @ Langan Ave,Southbound Broadway St @ Cameron Ave,Morning Rush,-0.25,0.04714045207910316,2,-54.35897435897435
015,Southbound Cambie St @ W 12 Ave,Southbound Cambie St @ W 14 Ave,Midday,-0.25,0.08221471437193746,7,-59.896329950884024
393,Northbound 128 St @ 102 Ave,Eastbound 104 Ave @ 128 St,Morning Rush,-0.25,,1,-23.809523809523807
109,Southbound E Columbia St @ Holmes St,Southbound E Columbia St @ Braid St,Midday,-0.25,0.28284271247461906,2,-20.72368421052631
211,Northbound N Dollarton Hwy @ Caddy Rd,Northbound N Dollarton Hwy @ Mt Seymour Parkway,Morning Rush,-0.25,0.09682458365518543,9,-40.47074643565871
007,Southbound Dunbar St @ W 37 Ave,Southbound Dunbar St @ W 39 Ave,Morning Rush,-0.25,0.25735220754864085,15,-70.89267666826747
531,Eastbound 24 Ave @ 164 St,Eastbound 24 Ave @ 168 St,Morning Rush,-0.25,0.42830414945975537,11,-23.679916143233637
388,Eastbound 88 Ave @ 152 St,Eastbound 88 Ave @ 154 St,Morning Rush,-0.25,0.0,2,-37.49999999999999
101,Southbound Cariboo Rd @ Cariboo Place,Southbound Cariboo Rd @ Avalon Ave,Midday,-0.25,0.02357022603955158,6,-87.34340958605664
388,Eastbound 88 Ave @ 144 St,Eastbound 88 Ave @ 146 St,Midday,-0.25,0.0,3,-29.411764705882348
023,Northbound Quebec St @ Terminal Ave,Northbound Quebec St @ National Ave,Midday,-0.25,0.011785113019775776,5,-51.79638752052547
329,Northbound 124 St @ 76 Ave,Northbound 124 St @ 78 Ave,Midday,-0.25,,1,-24.999999999999993
181,Westbound Ioco Rd @ April Rd,Northbound 1st Ave @ Ioco Rd,Midday,-0.25,0.3632415786283894,3,-24.11082657561532
373,Southbound 128 St @ 107A Ave,Southbound 128 St @ 106 Ave,Midday,-0.25,0.1545603082582617,9,-58.48537861978722
116,Westbound Marine Dr @ Greenall Ave,Northbound Joffre Ave @ Maple Tree Lane,Midday,-0.25,0.14181364924121767,6,-37.22648683031196
360,Westbound 20 Ave @ 136 St,Westbound 20 Ave @ 134 St,Midday,-0.25,0.033333333333333326,4,-50.08257264097088
153,Northbound Mariner Way @ Lighthouse Court,Northbound Mariner Way @ 2900 Block,Midday,-0.25,0.13810892105173392,4,-55.36487586487587
614,Southbound 56 St @ 4th Ave,Southbound 56 St @ Morningside Dr,Morning Rush,-0.25,0.0,2,-78.94736842105262
748,(Eastbound River Rd In 23400-Block Area) (Flag),Eastbound River Rd @ 236 St,Morning Rush,-0.25,,1,-45.45454545454547
614,Southbound 56 St @ 4th Ave,Southbound 56 St @ Morningside Dr,Midday,-0.25,,1,-78.94736842105262
614,Southbound 56 St @ 12 Ave,Southbound 56 St @ 10 Ave,Morning Rush,-0.25,0.0,2,-53.571428571428555
100,Westbound SE Marine Dr @ Main St,Westbound SW Marine Dr @ Ontario St,Midday,-0.25,0.09347392009204351,12,-32.69829967208242
019,Eastbound Kingsway @ Rupert St,Eastbound Kingsway @ McKinnon St,Night,-0.25,,1,-37.5
329,Southbound 124 St @ 82 Ave,Southbound 124 St @ 80 Ave,Morning Rush,-0.25,,1,-28.301886792452834
603,Northbound English Bluff Rd @ 5th Ave,Northbound English Bluff Rd @ 7A Ave,Morning Rush,-0.25,0.28284271247461906,2,-33.81470367591897
156,Westbound Como Lake Ave @ Gatensbury St,Westbound Como Lake Ave @ Porter St,Midday,-0.25,0.11055415967851331,4,-34.4098933316699
155,Eastbound 6th Ave @ 6th St,Eastbound 6th Ave @ 4th St,Midday,-0.25,0.05400617248673215,5,-53.88888888888889
405,Eastbound Cambie Rd @ Jacombs Rd,Northbound Viking Way @ Cambie Rd,Midday,-0.25,0.11498792207106893,6,-25.80090043471888
100,Westbound Marine Dr @ Royal Oak Ave,Westbound Marine Dr @ 4900 Block,Night,-0.25,,1,-39.473684210526336
749,Eastbound Dewdney Trunk Rd @ 26300 Block,(Eastbound Dewdney Trunk Rd In 26500-Block Area) (Flag),Midday,-0.25,,1,-46.87500000000001
321,Southbound King George Blvd @ 76 Ave,Southbound King George Blvd @ 73A Ave,Night,-0.25,,1,-34.883720930232535
